date,location,total_vaccinations,total_distributed,people_vaccinated,people_fully_vaccinated_per_hundred,total_vaccinations_per_hundred,people_fully_vaccinated,people_vaccinated_per_hundred,distributed_per_hundred,daily_vaccinations_raw,daily_vaccinations,daily_vaccinations_per_million,share_doses_used,total_boosters,total_boosters_per_hundred
2022-02-25,NV,4705478.0,5666710.0,2278153.0,59.63,152.77,1836803.0,73.96,183.97,2833.0,2851.0,926.0,0.83,761463.0,24.72
2022-02-26,NV,4707786.0,5671810.0,2278903.0,59.66,152.84,1837615.0,73.99,184.14,2308.0,2739.0,889.0,0.83,762261.0,24.75
2022-03-01,NV,4714873.0,5672710.0,2281093.0,59.73,153.07,1839899.0,74.06,184.17,4128.0,2877.0,934.0,0.831,764941.0,24.83
2022-03-02,NV,4717007.0,5677810.0,2281827.0,59.76,153.14,1840561.0,74.08,184.34,2134.0,2479.0,805.0,0.831,765707.0,24.86
2022-03-03,NV,4719621.0,5681510.0,2282766.0,59.78,153.23,1841373.0,74.11,184.46,2614.0,2425.0,787.0,0.831,766703.0,24.89
2022-03-04,NV,4722078.0,5688410.0,2283557.0,59.81,153.31,1842121.0,74.14,184.68,2457.0,2371.0,770.0,0.83,767658.0,24.92
2022-03-05,NV,4723894.0,5694110.0,2284127.0,59.82,153.37,1842620.0,74.16,184.86,1816.0,2301.0,747.0,0.83,768434.0,24.95
2022-03-06,NV,4726894.0,5694110.0,2284958.0,59.85,153.46,1843606.0,74.18,184.86,3000.0,2518.0,817.0,0.83,769644.0,24.99
2022-03-07,NV,4729072.0,5694110.0,2285592.0,59.88,153.53,1844311.0,74.2,184.86,2178.0,2618.0,850.0,0.831,770495.0,25.01
2022-03-08,NV,4730118.0,5698310.0,2285956.0,59.89,153.57,1844722.0,74.22,185.0,1046.0,2178.0,707.0,0.83,770778.0,25.02
2022-03-09,NV,4732614.0,5698710.0,2286652.0,59.91,153.65,1845304.0,74.24,185.01,2496.0,2230.0,724.0,0.83,772039.0,25.06
2022-03-10,NV,4745377.0,5701910.0,2287589.0,59.93,154.06,1846071.0,74.27,185.12,12763.0,3679.0,1194.0,0.832,783164.0,25.43
2022-03-11,NV,4749728.0,5709110.0,2288220.0,59.96,154.2,1846741.0,74.29,185.35,4351.0,3950.0,1282.0,0.832,786248.0,25.53
2022-03-12,NV,4758415.0,5709110.0,2288880.0,59.97,154.49,1847288.0,74.31,185.35,8687.0,4932.0,1601.0,0.833,793761.0,25.77
2022-03-13,NV,4760150.0,5709110.0,2289401.0,59.99,154.54,1847843.0,74.33,185.35,1735.0,4751.0,1542.0,0.834,794448.0,25.79
2022-03-14,NV,4762122.0,5716910.0,2289987.0,60.01,154.61,1848497.0,74.35,185.6,1972.0,4721.0,1533.0,0.833,795193.0,25.82
2022-03-15,NV,4763229.0,5721510.0,2290412.0,60.03,154.64,1848889.0,74.36,185.75,1107.0,4730.0,1536.0,0.833,795492.0,25.83
2022-03-16,NV,4765079.0,5722810.0,2291011.0,60.04,154.7,1849339.0,74.38,185.8,1850.0,4638.0,1506.0,0.833,796313.0,25.85
2022-03-17,NV,4766561.0,5727510.0,2291529.0,60.05,154.75,1849772.0,74.4,185.95,1482.0,3026.0,982.0,0.832,796868.0,25.87
2022-03-18,NV,4768680.0,5734110.0,2292164.0,60.07,154.82,1850322.0,74.42,186.16,2119.0,2707.0,879.0,0.832,797853.0,25.9
2022-03-19,NV,4770137.0,5734110.0,2292629.0,60.08,154.87,1850685.0,74.43,186.16,1457.0,1675.0,544.0,0.832,798510.0,25.92
2022-03-20,NV,4772023.0,5734110.0,2293285.0,60.1,154.93,1851199.0,74.45,186.16,1886.0,1696.0,551.0,0.832,799266.0,25.95
2022-03-21,NV,4773640.0,5734110.0,2293805.0,60.11,154.98,1851608.0,74.47,186.16,1617.0,1645.0,534.0,0.832,799970.0,25.97
2022-03-22,NV,4774758.0,5734110.0,2294145.0,60.13,155.02,1851948.0,74.48,186.16,1118.0,1647.0,535.0,0.833,800415.0,25.99
2022-03-23,NV,4776552.0,5743310.0,2294726.0,60.14,155.08,1852396.0,74.5,186.46,1794.0,1639.0,532.0,0.832,801208.0,26.01
2022-03-24,NV,4778395.0,5746710.0,2295342.0,60.16,155.13,1852912.0,74.52,186.57,1843.0,1691.0,549.0,0.832,801954.0,26.04
2022-03-25,NV,4780116.0,5754910.0,2295906.0,60.17,155.19,1853387.0,74.54,186.84,1721.0,1634.0,530.0,0.831,802678.0,26.06
2022-03-26,NV,4781626.0,5762110.0,2296408.0,60.19,155.24,1853799.0,74.55,187.07,1510.0,1641.0,533.0,0.83,803300.0,26.08
2022-03-27,NV,4783305.0,5762110.0,2296914.0,60.2,155.29,1854271.0,74.57,187.07,1679.0,1612.0,523.0,0.83,804022.0,26.1
2022-03-28,NV,4783305.0,5762110.0,2296939.0,60.2,155.29,1854275.0,74.57,187.07,0.0,1381.0,448.0,0.83,803993.0,26.1
2022-03-29,NV,4785539.0,5767210.0,2297592.0,60.22,155.37,1854898.0,74.59,187.24,2234.0,1540.0,500.0,0.83,804968.0,26.13
2022-03-30,NV,4786943.0,5768510.0,2298072.0,60.23,155.41,1855221.0,74.61,187.28,1404.0,1484.0,482.0,0.83,805605.0,26.15
2022-03-31,NV,4788614.0,5771710.0,2298641.0,60.24,155.47,1855611.0,74.63,187.38,1671.0,1460.0,474.0,0.83,806334.0,26.18
2022-04-01,NV,4791380.0,5771710.0,2299290.0,60.26,155.56,1856183.0,74.65,187.38,2766.0,1609.0,522.0,0.83,807909.0,26.23
2022-04-02,NV,4795782.0,5785710.0,2299947.0,60.28,155.7,1856770.0,74.67,187.84,4402.0,2022.0,656.0,0.829,811087.0,26.33
2022-04-03,NV,4800299.0,5785710.0,2300618.0,60.3,155.85,1857394.0,74.69,187.84,4517.0,2428.0,788.0,0.83,814330.0,26.44
2022-04-04,NV,4804882.0,5785710.0,2301216.0,60.32,155.99,1857978.0,74.71,187.84,4583.0,3082.0,1001.0,0.83,817743.0,26.55
2022-04-05,NV,4807437.0,5789610.0,2301675.0,60.33,156.08,1858365.0,74.73,187.96,2555.0,3128.0,1016.0,0.83,819458.0,26.6
2022-04-06,NV,4811104.0,5793510.0,2302244.0,60.35,156.2,1858907.0,74.74,188.09,3667.0,3452.0,1121.0,0.83,822030.0,26.69
2022-04-07,NV,4814417.0,5805310.0,2302843.0,60.37,156.3,1859421.0,74.76,188.47,3313.0,3686.0,1197.0,0.829,824248.0,26.76
2022-04-08,NV,4819308.0,5822410.0,2303610.0,60.39,156.46,1860145.0,74.79,189.03,4891.0,3990.0,1295.0,0.828,827687.0,26.87
2022-04-09,NV,4822877.0,5822410.0,2304191.0,60.41,156.58,1860635.0,74.81,189.03,3569.0,3871.0,1257.0,0.828,830223.0,26.95
2022-04-10,NV,4826555.0,5838810.0,2304738.0,60.42,156.7,1861152.0,74.83,189.56,3678.0,3751.0,1218.0,0.827,832867.0,27.04
2022-04-11,NV,4831385.0,5838810.0,2305441.0,60.45,156.86,1861809.0,74.85,189.56,4830.0,3786.0,1229.0,0.827,836355.0,27.15
2022-04-12,NV,4833670.0,5844510.0,2305930.0,60.46,156.93,1862167.0,74.86,189.75,2285.0,3748.0,1217.0,0.827,837801.0,27.2
2022-04-13,NV,4833824.0,5848710.0,2306121.0,60.46,156.93,1862251.0,74.87,189.88,154.0,3246.0,1054.0,0.826,837683.0,27.2
2022-04-14,NV,4842376.0,5857110.0,2307430.0,60.5,157.21,1863347.0,74.91,190.16,8552.0,3994.0,1297.0,0.827,843876.0,27.4
2022-04-15,NV,4846899.0,5870110.0,2308282.0,60.52,157.36,1864022.0,74.94,190.58,4523.0,3942.0,1280.0,0.826,846913.0,27.5
2022-04-18,NV,4858343.0,5881910.0,2310234.0,60.57,157.73,1865600.0,75.0,190.96,2260.0,3851.0,1250.0,0.826,854875.0,27.75
2022-04-19,NV,4860463.0,5888610.0,2310645.0,60.58,157.8,1865922.0,75.02,191.18,2120.0,3828.0,1243.0,0.825,856268.0,27.8
2022-04-20,NV,4863554.0,5890610.0,2311169.0,60.59,157.9,1866337.0,75.03,191.24,3091.0,4247.0,1379.0,0.826,858429.0,27.87
2022-04-21,NV,4867611.0,5902110.0,2312072.0,60.66,158.03,1868274.0,75.06,191.62,4057.0,3605.0,1170.0,0.825,859675.0,27.91
2022-04-24,NV,4878186.0,5928810.0,2313883.0,60.7,158.37,1869800.0,75.12,192.48,3903.0,3158.0,1025.0,0.823,866978.0,28.15
2022-04-25,NV,4880887.0,5928810.0,2314320.0,60.72,158.46,1870190.0,75.14,192.48,2701.0,3221.0,1046.0,0.823,868866.0,28.21
2022-04-26,NV,4882562.0,5933810.0,2314686.0,60.73,158.52,1870495.0,75.15,192.65,1675.0,3157.0,1025.0,0.823,869878.0,28.24
2022-04-27,NV,4885018.0,5937210.0,2315219.0,60.74,158.6,1870864.0,75.17,192.76,2456.0,3066.0,995.0,0.823,871446.0,28.29
2022-04-30,NV,4895487.0,5963010.0,2317089.0,60.79,158.94,1872419.0,75.23,193.59,4045.0,3029.0,983.0,0.821,878592.0,28.52
2022-05-01,NV,4899288.0,5963010.0,2317668.0,60.81,159.06,1872966.0,75.25,193.59,3801.0,3015.0,979.0,0.822,881291.0,28.61
2022-05-02,NV,4901151.0,5963010.0,2317905.0,60.82,159.12,1873213.0,75.25,193.59,1863.0,2895.0,940.0,0.822,882679.0,28.66
2022-05-03,NV,4903097.0,5966410.0,2318282.0,60.82,159.18,1873485.0,75.27,193.7,1946.0,2934.0,953.0,0.822,883986.0,28.7
2022-05-04,NV,4905588.0,5968810.0,2318755.0,60.84,159.26,1873841.0,75.28,193.78,2491.0,2939.0,954.0,0.822,885683.0,28.75
2022-05-05,NV,4909678.0,5978410.0,2319457.0,60.86,159.4,1874489.0,75.3,194.09,4090.0,3064.0,995.0,0.821,888446.0,28.84
2022-05-06,NV,4912467.0,5992510.0,2319924.0,60.87,159.49,1874878.0,75.32,194.55,2789.0,3004.0,975.0,0.82,890393.0,28.91
2022-05-07,NV,4915024.0,5994810.0,2320495.0,60.88,159.57,1875269.0,75.34,194.63,2557.0,2791.0,906.0,0.82,892014.0,28.96
2022-05-08,NV,4918540.0,5994810.0,2321155.0,60.9,159.68,1875775.0,75.36,194.63,3516.0,2750.0,893.0,0.82,894379.0,29.04
2022-05-09,NV,4920959.0,5994810.0,2321591.0,60.91,159.76,1876136.0,75.37,194.63,2419.0,2830.0,919.0,0.821,896003.0,29.09
2022-05-10,NV,4921891.0,5998710.0,2321888.0,60.92,159.79,1876344.0,75.38,194.75,932.0,2685.0,872.0,0.82,896440.0,29.1
2022-05-13,NV,4930247.0,6020510.0,2323233.0,60.96,160.06,1877793.0,75.43,195.46,2851.0,2540.0,825.0,0.819,902053.0,29.29
2022-05-14,NV,4932964.0,6028010.0,2323700.0,60.98,160.15,1878136.0,75.44,195.7,2717.0,2563.0,832.0,0.818,903977.0,29.35
2022-05-15,NV,4937056.0,6028010.0,2324370.0,60.99,160.29,1878669.0,75.46,195.7,4092.0,2645.0,859.0,0.819,906880.0,29.44
2022-05-16,NV,4939072.0,6028910.0,2324676.0,61.0,160.35,1878937.0,75.47,195.73,2016.0,2588.0,840.0,0.819,908336.0,29.49
2022-05-17,NV,4941431.0,6031510.0,2325134.0,61.01,160.43,1879272.0,75.49,195.82,2359.0,2791.0,906.0,0.819,909904.0,29.54
2022-05-18,NV,4943364.0,6034610.0,2325537.0,61.02,160.49,1879574.0,75.5,195.92,1933.0,2674.0,868.0,0.819,911142.0,29.58
2022-05-19,NV,4946097.0,6045510.0,2326060.0,61.04,160.58,1879974.0,75.52,196.27,2733.0,2672.0,867.0,0.818,912977.0,29.64
2022-05-20,NV,4948903.0,6064610.0,2326600.0,61.05,160.67,1880339.0,75.54,196.89,2806.0,2665.0,865.0,0.816,914891.0,29.7
2022-05-21,NV,4952429.0,6077210.0,2327209.0,61.06,160.79,1880846.0,75.55,197.3,3526.0,2781.0,903.0,0.815,917315.0,29.78
2022-05-22,NV,4955035.0,6077210.0,2327690.0,61.08,160.87,1881214.0,75.57,197.3,2606.0,2568.0,834.0,0.815,919088.0,29.84
2022-05-23,NV,4957982.0,6077210.0,2328159.0,61.09,160.97,1881551.0,75.59,197.3,2947.0,2701.0,877.0,0.816,921234.0,29.91
2022-05-24,NV,4960541.0,6084010.0,2328597.0,61.1,161.05,1881898.0,75.6,197.52,2559.0,2730.0,886.0,0.815,923011.0,29.97
2022-05-25,NV,4962420.0,6085910.0,2328889.0,61.11,161.11,1882159.0,75.61,197.58,1879.0,2722.0,884.0,0.815,924342.0,30.01
2022-05-26,NV,4965417.0,6096810.0,2329442.0,61.12,161.21,1882609.0,75.63,197.94,2997.0,2760.0,896.0,0.814,926360.0,30.08
2022-05-27,NV,4969158.0,6113510.0,2330078.0,61.14,161.33,1883167.0,75.65,198.48,3741.0,2894.0,940.0,0.813,928920.0,30.16
2022-06-01,NV,4978246.0,6124910.0,2331712.0,61.18,161.62,1884477.0,75.7,198.85,3046.0,2261.0,734.0,0.813,935092.0,30.36
2022-06-02,NV,4982585.0,6127710.0,2332395.0,61.2,161.76,1885072.0,75.72,198.94,4339.0,2453.0,796.0,0.813,938173.0,30.46
2022-06-03,NV,4985405.0,6135310.0,2332952.0,61.21,161.86,1885488.0,75.74,199.19,2820.0,2321.0,754.0,0.813,940035.0,30.52
2022-06-04,NV,4988380.0,6152810.0,2333501.0,61.23,161.95,1885908.0,75.76,199.76,2975.0,2530.0,821.0,0.811,942051.0,30.58
2022-06-05,NV,4992140.0,6152810.0,2334125.0,61.24,162.07,1886427.0,75.78,199.76,3760.0,2852.0,926.0,0.811,944681.0,30.67
2022-06-06,NV,4994119.0,6152810.0,2334485.0,61.25,162.14,1886711.0,75.79,199.76,1979.0,2918.0,947.0,0.812,946018.0,30.71
2022-06-07,NV,4995871.0,6155510.0,2334851.0,61.26,162.2,1886999.0,75.8,199.84,1752.0,2953.0,959.0,0.812,947127.0,30.75
2022-06-08,NV,4998330.0,6159910.0,2335347.0,61.28,162.28,1887413.0,75.82,199.99,2459.0,2869.0,931.0,0.811,948690.0,30.8
2022-06-09,NV,5000358.0,6169410.0,2335799.0,61.29,162.34,1887705.0,75.83,200.3,2028.0,2539.0,824.0,0.811,949990.0,30.84
2022-06-10,NV,5004076.0,6178510.0,2336264.0,61.3,162.46,1888110.0,75.85,200.59,3718.0,2667.0,866.0,0.81,952860.0,30.94
2022-06-11,NV,5007000.0,6187710.0,2336816.0,61.31,162.56,1888480.0,75.87,200.89,2924.0,2660.0,864.0,0.809,954871.0,31.0
2022-06-12,NV,5009623.0,6187710.0,2337313.0,61.32,162.64,1888805.0,75.88,200.89,2623.0,2498.0,811.0,0.81,956676.0,31.06
2022-06-13,NV,5011472.0,6187710.0,2337619.0,61.33,162.7,1889102.0,75.89,200.89,1849.0,2479.0,805.0,0.81,957931.0,31.1
2022-06-14,NV,5012602.0,6190910.0,2337852.0,61.34,162.74,1889264.0,75.9,200.99,1130.0,2390.0,776.0,0.81,958669.0,31.12
2022-06-15,NV,5014404.0,6194010.0,2338223.0,61.35,162.8,1889543.0,75.91,201.09,1802.0,2296.0,745.0,0.81,959827.0,31.16
2022-06-16,NV,5016725.0,6199210.0,2338698.0,61.36,162.87,1889883.0,75.93,201.26,2321.0,2338.0,759.0,0.809,961352.0,31.21
2021-08-27,NH,1679451.0,2020510.0,908786.0,59.52,123.52,809260.0,66.84,148.6,1553.0,7035.0,5174.0,0.831,27192.0,2.0
2021-08-28,NH,1681013.0,2022850.0,909747.0,59.56,123.63,809895.0,66.91,148.77,1562.0,1803.0,1326.0,0.831,27263.0,2.01
2021-08-29,NH,1682590.0,2024810.0,910664.0,59.61,123.75,810512.0,66.97,148.91,1577.0,1789.0,1316.0,0.831,27384.0,2.01
2021-08-30,NH,1683810.0,2024810.0,911359.0,59.65,123.84,811012.0,67.03,148.91,1220.0,1771.0,1302.0,0.832,27452.0,2.02
2021-08-31,NH,1685080.0,2026120.0,912072.0,59.68,123.93,811451.0,67.08,149.01,1270.0,1524.0,1121.0,0.832,27619.0,2.03
2021-09-01,NH,1686698.0,2028740.0,912987.0,59.72,124.05,812028.0,67.15,149.2,1618.0,1496.0,1100.0,0.831,27808.0,2.05
2021-09-02,NH,1687622.0,2036690.0,913478.0,59.75,124.12,812490.0,67.18,149.79,924.0,1389.0,1022.0,0.829,27799.0,2.04
2021-09-03,NH,1698614.0,2044690.0,919052.0,60.07,124.92,816787.0,67.59,150.38,10992.0,2738.0,2014.0,0.831,29486.0,2.17
2021-09-04,NH,1700039.0,2048340.0,919871.0,60.12,125.03,817432.0,67.65,150.65,1425.0,2718.0,1999.0,0.83,29503.0,2.17
2021-09-08,NH,1705069.0,2050680.0,922484.0,60.28,125.4,819579.0,67.84,150.82,1412.0,2624.0,1930.0,0.831,29870.0,2.2
2021-09-09,NH,1707796.0,2058950.0,923784.0,60.36,125.6,820746.0,67.94,151.43,2727.0,2882.0,2120.0,0.829,30243.0,2.22
2021-09-10,NH,1708632.0,2063870.0,924288.0,60.39,125.66,821161.0,67.98,151.79,836.0,1431.0,1052.0,0.828,30194.0,2.22
2021-09-11,NH,1710339.0,2075770.0,925273.0,60.44,125.79,821825.0,68.05,152.66,1707.0,1471.0,1082.0,0.824,30288.0,2.23
2021-09-12,NH,1713753.0,2075770.0,927164.0,60.55,126.04,823286.0,68.19,152.66,3414.0,1787.0,1314.0,0.826,30608.0,2.25
2021-09-13,NH,1715740.0,2075770.0,928247.0,60.61,126.18,824124.0,68.27,152.66,1987.0,1898.0,1396.0,0.827,30728.0,2.26
2021-09-14,NH,1717349.0,2075770.0,929079.0,60.66,126.3,824795.0,68.33,152.66,1609.0,1956.0,1439.0,0.827,30874.0,2.27
2021-09-15,NH,1721613.0,2082040.0,931120.0,60.8,126.62,826658.0,68.48,153.12,4264.0,2363.0,1738.0,0.827,31449.0,2.31
2021-09-16,NH,1723006.0,2090800.0,931864.0,60.85,126.72,827369.0,68.53,153.77,1393.0,2173.0,1598.0,0.824,31460.0,2.31
2021-09-17,NH,1724464.0,2108670.0,932637.0,60.9,126.83,828048.0,68.59,155.08,1458.0,2262.0,1664.0,0.818,31546.0,2.32
2021-09-18,NH,1725773.0,2121680.0,933379.0,60.94,126.92,828663.0,68.65,156.04,1309.0,2205.0,1622.0,0.813,31560.0,2.32
2021-09-19,NH,1727263.0,2121680.0,934178.0,60.99,127.03,829330.0,68.7,156.04,1490.0,1930.0,1419.0,0.814,31632.0,2.33
2021-09-20,NH,1728676.0,2121680.0,934882.0,61.04,127.14,829994.0,68.76,156.04,1413.0,1848.0,1359.0,0.815,31718.0,2.33
2021-09-21,NH,1729922.0,2121680.0,935493.0,61.08,127.23,830537.0,68.8,156.04,1246.0,1796.0,1321.0,0.815,31828.0,2.34
2021-09-22,NH,1731154.0,2121780.0,936104.0,61.12,127.32,831071.0,68.85,156.05,1232.0,1363.0,1002.0,0.816,31944.0,2.35
2021-09-23,NH,1734548.0,2129220.0,937804.0,61.22,127.57,832472.0,68.97,156.59,3394.0,1649.0,1213.0,0.815,32452.0,2.39
2021-09-24,NH,1735542.0,2132970.0,938383.0,61.26,127.64,832891.0,69.01,156.87,994.0,1583.0,1164.0,0.814,32475.0,2.39
2021-09-25,NH,1737171.0,2136190.0,939341.0,61.29,127.76,833421.0,69.08,157.11,1629.0,1628.0,1197.0,0.813,32653.0,2.4
2021-09-26,NH,1738579.0,2136190.0,940289.0,61.33,127.86,833871.0,69.15,157.11,1408.0,1617.0,1189.0,0.814,32730.0,2.41
2021-09-27,NH,1744170.0,2136190.0,943761.0,61.42,128.28,835165.0,69.41,157.11,5591.0,2213.0,1628.0,0.816,33633.0,2.47
2021-09-28,NH,1746185.0,2136850.0,945330.0,61.44,128.42,835382.0,69.52,157.15,2015.0,2323.0,1708.0,0.817,33885.0,2.49
2021-09-29,NH,1750221.0,2142860.0,948258.0,61.47,128.72,835791.0,69.74,157.6,4036.0,2724.0,2003.0,0.817,34618.0,2.55
2021-09-30,NH,1753412.0,2142720.0,950568.0,61.5,128.95,836277.0,69.91,157.59,3191.0,2695.0,1982.0,0.818,35065.0,2.58
2021-10-01,NH,1756682.0,2145430.0,952975.0,61.54,129.2,836777.0,70.09,157.79,3270.0,3020.0,2221.0,0.819,35497.0,2.61
2021-10-02,NH,1759007.0,2149080.0,954715.0,61.57,129.37,837196.0,70.21,158.05,2325.0,3119.0,2294.0,0.818,35720.0,2.63
2021-10-03,NH,1762476.0,2154510.0,957251.0,61.62,129.62,837873.0,70.4,158.45,3469.0,3414.0,2511.0,0.818,36079.0,2.65
2021-10-04,NH,1769875.0,2154510.0,960531.0,61.76,130.17,839804.0,70.64,158.45,7399.0,3672.0,2701.0,0.821,38565.0,2.84
2021-10-05,NH,1772296.0,2154510.0,962194.0,61.79,130.34,840195.0,70.76,158.45,2421.0,3730.0,2743.0,0.823,38977.0,2.87
2021-10-06,NH,1778335.0,2159400.0,966518.0,61.85,130.79,841045.0,71.08,158.81,6039.0,4016.0,2954.0,0.824,39903.0,2.93
2021-10-07,NH,1781147.0,2170870.0,968578.0,61.88,130.99,841449.0,71.23,159.66,2812.0,3962.0,2914.0,0.82,40312.0,2.96
2021-10-08,NH,1783818.0,2186780.0,970668.0,61.93,131.19,842004.0,71.39,160.83,2671.0,3877.0,2851.0,0.816,40421.0,2.97
2021-10-09,NH,1829623.0,2190590.0,973014.0,61.97,134.56,842567.0,71.56,161.11,45805.0,10088.0,7419.0,0.835,83395.0,6.13
2021-10-13,NH,1845507.0,2198500.0,981658.0,62.2,135.73,845736.0,72.2,161.69,2684.0,9596.0,7057.0,0.839,87887.0,6.46
2021-10-14,NH,1847519.0,2208070.0,983121.0,62.22,135.88,846029.0,72.3,162.39,2012.0,9482.0,6974.0,0.837,88173.0,6.48
2021-10-15,NH,1850814.0,2226740.0,985579.0,62.27,136.12,846629.0,72.48,163.77,3295.0,9571.0,7039.0,0.831,88541.0,6.51
2021-10-16,NH,1853147.0,2231710.0,987473.0,62.29,136.29,847000.0,72.62,164.13,2333.0,3361.0,2472.0,0.83,88697.0,6.52
2021-10-17,NH,1856155.0,2231510.0,989712.0,62.33,136.51,847523.0,72.79,164.12,3008.0,3162.0,2325.0,0.832,89056.0,6.55
2021-10-18,NH,1858312.0,2231230.0,991230.0,62.36,136.67,847927.0,72.9,164.1,2157.0,2841.0,2089.0,0.833,89360.0,6.57
2021-10-19,NH,1866032.0,2237520.0,993961.0,62.45,137.24,849143.0,73.1,164.56,7720.0,3316.0,2439.0,0.834,93331.0,6.86
2021-10-20,NH,1868872.0,2240560.0,996103.0,62.48,137.45,849565.0,73.26,164.78,2840.0,3338.0,2455.0,0.834,93677.0,6.89
2021-10-21,NH,1871633.0,2248800.0,998154.0,62.51,137.65,849952.0,73.41,165.39,2761.0,3445.0,2534.0,0.832,94047.0,6.92
2021-10-22,NH,1876019.0,2262200.0,1002031.0,62.59,137.97,851039.0,73.69,166.37,4386.0,3601.0,2648.0,0.829,93579.0,6.88
2021-10-23,NH,1878947.0,2266650.0,1004338.0,62.62,138.19,851413.0,73.86,166.7,2928.0,3686.0,2711.0,0.829,93911.0,6.91
2021-10-24,NH,1881623.0,2266650.0,1006438.0,62.65,138.38,851813.0,74.02,166.7,2676.0,3638.0,2676.0,0.83,94163.0,6.93
2021-10-25,NH,1884965.0,2265530.0,1009154.0,62.67,138.63,852140.0,74.22,166.62,3342.0,3808.0,2801.0,0.832,94539.0,6.95
2021-10-26,NH,1889321.0,2268450.0,1012920.0,62.69,138.95,852443.0,74.5,166.83,4356.0,3327.0,2447.0,0.833,94902.0,6.98
2021-10-27,NH,1898613.0,2278770.0,1020528.0,62.73,139.63,853005.0,75.05,167.59,9292.0,4249.0,3125.0,0.833,96152.0,7.07
2021-10-28,NH,1901441.0,2313470.0,1023181.0,62.75,139.84,853265.0,75.25,170.14,2828.0,4258.0,3132.0,0.822,96087.0,7.07
2021-10-29,NH,1908129.0,2338640.0,1029228.0,62.79,140.33,853808.0,75.69,172.0,6688.0,4587.0,3374.0,0.816,96382.0,7.09
2021-10-30,NH,1913579.0,2353890.0,1034011.0,62.82,140.73,854174.0,76.05,173.12,5450.0,4947.0,3638.0,0.813,96778.0,7.12
2021-10-31,NH,1915934.0,2353890.0,1036038.0,62.84,140.91,854430.0,76.2,173.12,2355.0,4902.0,3605.0,0.814,96877.0,7.12
2021-11-01,NH,1926363.0,2353690.0,1044950.0,62.89,141.67,855109.0,76.85,173.1,10429.0,5914.0,4349.0,0.818,98031.0,7.21
2021-11-02,NH,1942046.0,2384880.0,1050182.0,63.02,142.83,856832.0,77.24,175.4,15683.0,7532.0,5539.0,0.814,107071.0,7.87
2021-11-03,NH,1947220.0,2388020.0,1054561.0,63.05,143.21,857290.0,77.56,175.63,5174.0,6944.0,5107.0,0.815,107533.0,7.91
2021-11-04,NH,1952317.0,2414650.0,1058977.0,63.08,143.58,857767.0,77.88,177.59,5097.0,7268.0,5345.0,0.809,107885.0,7.93
2021-11-05,NH,1957802.0,2425130.0,1061907.0,63.25,143.99,859959.0,78.1,178.36,5485.0,7096.0,5219.0,0.807,108303.0,7.97
2021-11-06,NH,1964463.0,2432370.0,1067577.0,63.29,144.48,860581.0,78.51,178.89,6661.0,7269.0,5346.0,0.808,108906.0,8.01
2021-11-07,NH,1966626.0,2435370.0,1069547.0,63.31,144.64,860830.0,78.66,179.11,2163.0,7242.0,5326.0,0.808,108903.0,8.01
2021-11-08,NH,1972629.0,2435370.0,1074741.0,63.35,145.08,861379.0,79.04,179.11,6003.0,6609.0,4861.0,0.81,109345.0,8.04
2021-11-09,NH,1976488.0,2438530.0,1078050.0,63.37,145.36,861698.0,79.29,179.34,3859.0,4920.0,3618.0,0.811,109673.0,8.07
2021-11-10,NH,1981531.0,2457020.0,1082143.0,63.41,145.73,862125.0,79.59,180.7,5043.0,4902.0,3605.0,0.806,110319.0,8.11
2021-11-13,NH,1997328.0,2531220.0,1095694.0,63.5,146.89,863433.0,80.58,186.16,5540.0,4695.0,3453.0,0.789,111659.0,8.21
2021-11-14,NH,2001533.0,2531120.0,1099630.0,63.54,147.2,863902.0,80.87,186.15,4205.0,4987.0,3668.0,0.791,111604.0,8.21
2021-11-15,NH,2023050.0,2531120.0,1106060.0,63.66,148.79,865640.0,81.35,186.15,21517.0,7203.0,5297.0,0.799,125311.0,9.22
2021-11-16,NH,2034199.0,2542130.0,1115261.0,63.74,149.61,866642.0,82.02,186.96,11149.0,8244.0,6063.0,0.8,126810.0,9.33
2021-11-17,NH,2045276.0,2553830.0,1124395.0,63.79,150.42,867357.0,82.69,187.82,11077.0,9106.0,6697.0,0.801,128345.0,9.44
2021-11-18,NH,2050185.0,2581570.0,1128752.0,63.82,150.78,867827.0,83.01,189.86,4909.0,9075.0,6674.0,0.794,128559.0,9.45
2021-11-19,NH,2055661.0,2597740.0,1133552.0,63.85,151.18,868224.0,83.37,191.05,5476.0,9125.0,6711.0,0.791,128934.0,9.48
2021-11-20,NH,2073495.0,2614680.0,1142149.0,63.96,152.5,869632.0,84.0,192.3,17834.0,10881.0,8002.0,0.793,137039.0,10.08
2021-10-18,NJ,11939315.0,14497595.0,6565329.0,65.6,134.42,5826468.0,73.92,163.22,12165.0,21403.0,2410.0,0.824,2762.0,0.03
2021-10-19,NJ,11960881.0,14521075.0,6571750.0,65.66,134.66,5831664.0,73.99,163.49,21566.0,22235.0,2503.0,0.824,13163.0,0.15
2021-10-20,NJ,11986277.0,14543675.0,6579139.0,65.72,134.95,5837569.0,74.07,163.74,25396.0,22027.0,2480.0,0.824,25576.0,0.29
2021-10-21,NJ,12010472.0,14605965.0,6585938.0,65.79,135.22,5843217.0,74.15,164.44,24195.0,22320.0,2513.0,0.822,37996.0,0.43
